name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Enterobacter soli	885040	S	72	0.00000	98	0.00000	41	0.00000	47	0.00000	67	0.00000	66	0.00000
Enterobacter bugandensis	881260	S	62	0.00000	39	0.00000	29	0.00000	59	0.00000	56	0.00000	54	0.00000
Enterobacter sp. R4-368	1166130	S	49	0.00000	52	0.00000	10	0.00000	44	0.00000	55	0.00000	34	0.00000
Enterobacter sp. HK169	1868135	S	37	0.00000	108	0.00000	42	0.00000	0	0.00000	36	0.00000	0	0.00000
Enterobacter sp. N18-03635	2500132	S	20	0.00000	16	0.00000	0	0.00000	0	0.00000	25	0.00000	0	0.00000
Citrobacter freundii	546	S	404	0.00001	349	0.00001	145	0.00000	237	0.00001	345	0.00001	358	0.00001
Citrobacter werkmanii	67827	S	137	0.00000	86	0.00000	25	0.00000	86	0.00000	136	0.00000	50	0.00000
Citrobacter youngae	133448	S	121	0.00000	96	0.00000	134	0.00000	85	0.00000	86	0.00000	34	0.00000
Citrobacter portucalensis	1639133	S	52	0.00000	37	0.00000	47	0.00000	0	0.00000	80	0.00000	29	0.00000
Citrobacter freundii complex sp. CFNIH2	2066049	S	28	0.00000	0	0.00000	0	0.00000	0	0.00000	42	0.00000	0	0.00000
Citrobacter rodentium	67825	S	129	0.00000	82	0.00000	65	0.00000	63	0.00000	156	0.00000	90	0.00000
Citrobacter amalonaticus	35703	S	156	0.00000	64	0.00000	119	0.00000	90	0.00000	171	0.00000	85	0.00000
Citrobacter sp. SNU WT2	2562449	S	96	0.00000	64	0.00000	36	0.00000	52	0.00000	78	0.00000	55	0.00000
Citrobacter farmeri	67824	S	111	0.00000	84	0.00000	33	0.00000	48	0.00000	96	0.00000	68	0.00000
Citrobacter sp. FDAARGOS_156	1702170	S	142	0.00000	74	0.00000	0	0.00000	51	0.00000	63	0.00000	46	0.00000
Citrobacter sp. CFNIH10	1920110	S	154	0.00000	108	0.00000	0	0.00000	69	0.00000	89	0.00000	123	0.00000
Citrobacter koseri	545	S	63	0.00000	26	0.00000	93	0.00000	66	0.00000	42	0.00000	34	0.00000
Citrobacter sp. LY-1	2546350	S	26	0.00000	19	0.00000	62	0.00000	15	0.00000	19	0.00000	25	0.00000
Salmonella enterica	28901	S	7030	0.00013	4486	0.00012	4211	0.00008	4027	0.00011	6756	0.00014	7187	0.00019
Salmonella bongori	54736	S	83	0.00000	54	0.00000	66	0.00000	57	0.00000	81	0.00000	53	0.00000
Escherichia coli	562	S	2023	0.00004	930	0.00002	1537	0.00003	723	0.00002	2365	0.00005	820	0.00002
Escherichia albertii	208962	S	254	0.00000	161	0.00000	90	0.00000	192	0.00001	212	0.00000	223	0.00001
Escherichia fergusonii	564	S	68	0.00000	24	0.00000	43	0.00000	60	0.00000	43	0.00000	33	0.00000
Escherichia sp. E4742	2044467	S	51	0.00000	37	0.00000	53	0.00000	25	0.00000	54	0.00000	38	0.00000
Cronobacter dublinensis	413497	S	180	0.00000	93	0.00000	79	0.00000	124	0.00000	108	0.00000	147	0.00000
Cronobacter sakazakii	28141	S	223	0.00000	135	0.00000	184	0.00000	119	0.00000	185	0.00000	131	0.00000
Cronobacter turicensis	413502	S	172	0.00000	168	0.00000	87	0.00000	64	0.00000	139	0.00000	93	0.00000
Cronobacter condimenti	1163710	S	124	0.00000	152	0.00000	116	0.00000	81	0.00000	159	0.00000	100	0.00000
Cronobacter muytjensii	413501	S	77	0.00000	98	0.00000	87	0.00000	47	0.00000	65	0.00000	42	0.00000
Cronobacter universalis	535744	S	45	0.00000	45	0.00000	55	0.00000	19	0.00000	37	0.00000	29	0.00000
Cronobacter malonaticus	413503	S	46	0.00000	21	0.00000	56	0.00000	31	0.00000	41	0.00000	43	0.00000
secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	72	0.00000	50	0.00000	49	0.00000	34	0.00000	30	0.00000	65	0.00000
Candidatus Hamiltonella defensa	138072	S	47	0.00000	26	0.00000	12	0.00000	21	0.00000	38	0.00000	29	0.00000
secondary endosymbiont of Heteropsylla cubana	134287	S	18	0.00000	0	0.00000	0	0.00000	18	0.00000	20	0.00000	10	0.00000
Candidatus Blochmannia floridanus	203907	S	48	0.00000	11	0.00000	0	0.00000	29	0.00000	21	0.00000	28	0.00000
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	27	0.00000	0	0.00000	17	0.00000	0	0.00000	98	0.00000	13	0.00000
Candidatus Hoaglandella endobia	1778263	S	50	0.00000	17	0.00000	65	0.00000	0	0.00000	32	0.00000	28	0.00000
Candidatus Annandia adelgestsuga	1302411	S	31	0.00000	0	0.00000	0	0.00000	11	0.00000	36	0.00000	11	0.00000
Candidatus Mikella endobia	1778264	S	23	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000	10	0.00000
Candidatus Tachikawaea gelatinosa	1410383	S	16	0.00000	0	0.00000	0	0.00000	23	0.00000	24	0.00000	12	0.00000
secondary endosymbiont of Trabutina mannipara	1835721	S	16	0.00000	0	0.00000	0	0.00000	13	0.00000	14	0.00000	25	0.00000
Candidatus Purcelliella pentastirinorum	472834	S	15	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Doolittlea endobia	1778262	S	15	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Plautia stali symbiont	891974	S	229	0.00000	99	0.00000	153	0.00000	118	0.00000	122	0.00000	168	0.00000
Enterobacteriaceae bacterium strain FGI 57	693444	S	63	0.00000	30	0.00000	60	0.00000	21	0.00000	71	0.00000	35	0.00000
Enterobacteriaceae bacterium ENNIH1	2066051	S	50	0.00000	61	0.00000	28	0.00000	44	0.00000	105	0.00000	49	0.00000
Kosakonia cowanii	208223	S	227	0.00000	118	0.00000	85	0.00000	92	0.00000	205	0.00000	138	0.00000
Kosakonia sacchari	1158459	S	90	0.00000	60	0.00000	75	0.00000	42	0.00000	47	0.00000	82	0.00000
Kosakonia oryzae	497725	S	149	0.00000	67	0.00000	93	0.00000	72	0.00000	155	0.00000	104	0.00000
Kosakonia sp. CCTCC M2018092	2492396	S	35	0.00000	45	0.00000	25	0.00000	26	0.00000	32	0.00000	14	0.00000
Kosakonia radicincitans	283686	S	71	0.00000	84	0.00000	0	0.00000	44	0.00000	0	0.00000	63	0.00000
Leclercia adecarboxylata	83655	S	225	0.00000	164	0.00000	273	0.00001	147	0.00000	159	0.00000	170	0.00000
Leclercia sp. W6	2282310	S	120	0.00000	91	0.00000	52	0.00000	58	0.00000	132	0.00000	111	0.00000
Leclercia sp. LSNIH1	1920114	S	73	0.00000	44	0.00000	88	0.00000	39	0.00000	29	0.00000	41	0.00000
Leclercia sp. W17	2282309	S	67	0.00000	45	0.00000	0	0.00000	0	0.00000	59	0.00000	33	0.00000
Leclercia sp. LSNIH3	1920116	S	72	0.00000	70	0.00000	0	0.00000	49	0.00000	53	0.00000	61	0.00000
Cedecea neteri	158822	S	356	0.00001	211	0.00001	139	0.00000	205	0.00001	271	0.00001	181	0.00000
Cedecea lapagei	158823	S	68	0.00000	57	0.00000	54	0.00000	15	0.00000	77	0.00000	34	0.00000
Pluralibacter gergoviae	61647	S	292	0.00001	253	0.00001	120	0.00000	133	0.00000	246	0.00001	230	0.00001
[Enterobacter] lignolyticus	1334193	S	106	0.00000	67	0.00000	151	0.00000	83	0.00000	134	0.00000	55	0.00000
Lelliottia amnigena	61646	S	199	0.00000	179	0.00000	79	0.00000	113	0.00000	209	0.00000	119	0.00000
Lelliottia sp. WB101	2153385	S	101	0.00000	69	0.00000	17	0.00000	95	0.00000	89	0.00000	85	0.00000
Lelliottia jeotgali	1907578	S	57	0.00000	35	0.00000	26	0.00000	45	0.00000	88	0.00000	45	0.00000
Lelliottia nimipressuralis	69220	S	22	0.00000	0	0.00000	0	0.00000	14	0.00000	28	0.00000	17	0.00000
Raoultella terrigena	577	S	127	0.00000	75	0.00000	45	0.00000	41	0.00000	72	0.00000	82	0.00000
Raoultella planticola	575	S	80	0.00000	151	0.00000	42	0.00000	64	0.00000	71	0.00000	51	0.00000
Raoultella ornithinolytica	54291	S	78	0.00000	28	0.00000	0	0.00000	0	0.00000	67	0.00000	39	0.00000
Raoultella sp. X13	2259647	S	86	0.00000	64	0.00000	161	0.00000	0	0.00000	42	0.00000	0	0.00000
Izhakiella sp. KSNA2	2579935	S	207	0.00000	148	0.00000	181	0.00000	110	0.00000	170	0.00000	149	0.00000
Gibbsiella quercinecans	929813	S	204	0.00000	101	0.00000	110	0.00000	94	0.00000	181	0.00000	104	0.00000
Atlantibacter hermannii	565	S	152	0.00000	97	0.00000	86	0.00000	68	0.00000	165	0.00000	71	0.00000
Buttiauxella sp. 3AFRM03	2479367	S	122	0.00000	80	0.00000	110	0.00000	89	0.00000	109	0.00000	82	0.00000
Shimwellia blattae	563	S	111	0.00000	79	0.00000	122	0.00000	57	0.00000	84	0.00000	95	0.00000
Limnobaculum parvum	2172103	S	79	0.00000	67	0.00000	66	0.00000	30	0.00000	140	0.00000	35	0.00000
Kluyvera intermedia	61648	S	60	0.00000	55	0.00000	27	0.00000	49	0.00000	29	0.00000	73	0.00000
Candidatus Riesia pediculicola	401619	S	34	0.00000	17	0.00000	0	0.00000	13	0.00000	34	0.00000	12	0.00000
Candidatus Moranella endobia	1048758	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Ishikawaella capsulata	168169	S	27	0.00000	28	0.00000	0	0.00000	31	0.00000	21	0.00000	36	0.00000
Shigella dysenteriae	622	S	48	0.00000	74	0.00000	76	0.00000	53	0.00000	37	0.00000	43	0.00000
Serratia marcescens	615	S	1183	0.00002	783	0.00002	1074	0.00002	629	0.00002	952	0.00002	852	0.00002
Serratia sp. 3ACOL1	2448483	S	894	0.00002	636	0.00002	546	0.00001	775	0.00002	908	0.00002	647	0.00002
Serratia fonticola	47917	S	294	0.00001	264	0.00001	283	0.00001	138	0.00000	261	0.00001	212	0.00001
Serratia rubidaea	61652	S	389	0.00001	364	0.00001	199	0.00000	194	0.00001	297	0.00001	276	0.00001
Serratia plymuthica	82996	S	269	0.00000	142	0.00000	202	0.00000	118	0.00000	222	0.00000	164	0.00000
Serratia sp. ATCC 39006	104623	S	159	0.00000	82	0.00000	61	0.00000	85	0.00000	155	0.00000	87	0.00000
Serratia odorifera	618	S	157	0.00000	97	0.00000	196	0.00000	80	0.00000	187	0.00000	135	0.00000
Serratia quinivorans	137545	S	303	0.00001	175	0.00000	41	0.00000	340	0.00001	254	0.00001	158	0.00000
Serratia liquefaciens	614	S	203	0.00000	67	0.00000	37	0.00000	75	0.00000	107	0.00000	120	0.00000
Serratia sp. YD25	1759437	S	88	0.00000	55	0.00000	33	0.00000	34	0.00000	77	0.00000	49	0.00000
Serratia sp. FDAARGOS_506	2420306	S	76	0.00000	37	0.00000	0	0.00000	46	0.00000	38	0.00000	55	0.00000
Serratia proteamaculans	28151	S	45	0.00000	0	0.00000	37	0.00000	37	0.00000	0	0.00000	46	0.00000
Serratia sp. 1D1416	2447890	S	56	0.00000	50	0.00000	0	0.00000	0	0.00000	0	0.00000	66	0.00000
Yersinia aldovae	29483	S	247	0.00000	48	0.00000	50	0.00000	125	0.00000	119	0.00000	129	0.00000
Yersinia enterocolitica	630	S	250	0.00000	138	0.00000	147	0.00000	206	0.00001	170	0.00000	164	0.00000
Yersinia ruckeri	29486	S	179	0.00000	71	0.00000	64	0.00000	74	0.00000	156	0.00000	56	0.00000
Yersinia pseudotuberculosis	633	S	94	0.00000	69	0.00000	0	0.00000	47	0.00000	137	0.00000	39	0.00000
Yersinia similis	367190	S	48	0.00000	0	0.00000	105	0.00000	50	0.00000	47	0.00000	30	0.00000
Yersinia entomophaga	935293	S	94	0.00000	60	0.00000	41	0.00000	38	0.00000	107	0.00000	57	0.00000
Yersinia frederiksenii	29484	S	165	0.00000	132	0.00000	131	0.00000	182	0.00000	151	0.00000	114	0.00000
Yersinia aleksiciae	263819	S	88	0.00000	47	0.00000	26	0.00000	34	0.00000	53	0.00000	63	0.00000
Yersinia rohdei	29485	S	61	0.00000	49	0.00000	45	0.00000	32	0.00000	52	0.00000	44	0.00000
Yersinia hibernica	2339259	S	115	0.00000	35	0.00000	78	0.00000	40	0.00000	98	0.00000	69	0.00000
Yersinia massiliensis	419257	S	168	0.00000	51	0.00000	141	0.00000	125	0.00000	219	0.00000	73	0.00000
Rahnella sp. ERMR1:05	1805933	S	253	0.00000	134	0.00000	209	0.00000	186	0.00000	185	0.00000	181	0.00000
Rahnella aquatilis	34038	S	356	0.00001	180	0.00000	183	0.00000	120	0.00000	337	0.00001	199	0.00001
Nissabacter sp. SGAir0207	2126321	S	248	0.00000	114	0.00000	117	0.00000	112	0.00000	172	0.00000	189	0.00000
Chania multitudinisentens	1639108	S	143	0.00000	74	0.00000	75	0.00000	38	0.00000	156	0.00000	94	0.00000
Candidatus Fukatsuia symbiotica	1878942	S	25	0.00000	22	0.00000	22	0.00000	16	0.00000	66	0.00000	20	0.00000
Dickeya zeae	204042	S	380	0.00001	312	0.00001	297	0.00001	166	0.00000	401	0.00001	250	0.00001
Dickeya dadantii	204038	S	241	0.00000	133	0.00000	156	0.00000	116	0.00000	143	0.00000	145	0.00000
Dickeya paradisiaca	69223	S	182	0.00000	205	0.00001	766	0.00001	143	0.00000	168	0.00000	157	0.00000
Dickeya chrysanthemi	556	S	170	0.00000	121	0.00000	43	0.00000	65	0.00000	134	0.00000	119	0.00000
Dickeya sp. NCPPB 3274	568766	S	128	0.00000	87	0.00000	27	0.00000	60	0.00000	86	0.00000	67	0.00000
Dickeya dianthicola	204039	S	222	0.00000	118	0.00000	111	0.00000	104	0.00000	124	0.00000	94	0.00000
Dickeya solani	1089444	S	63	0.00000	100	0.00000	63	0.00000	47	0.00000	70	0.00000	49	0.00000
Dickeya fangzhongdai	1778540	S	97	0.00000	58	0.00000	54	0.00000	88	0.00000	97	0.00000	66	0.00000
Dickeya sp. NCPPB 569	568768	S	41	0.00000	21	0.00000	34	0.00000	25	0.00000	60	0.00000	17	0.00000
Dickeya sp. CSL RW240	1224144	S	438	0.00001	405	0.00001	436	0.00001	217	0.00001	264	0.00001	345	0.00001
Dickeya sp. MK7	1224145	S	71	0.00000	57	0.00000	43	0.00000	0	0.00000	59	0.00000	0	0.00000
Pectobacterium carotovorum	554	S	316	0.00001	255	0.00001	338	0.00001	163	0.00000	328	0.00001	230	0.00001
Pectobacterium parmentieri	1905730	S	137	0.00000	104	0.00000	131	0.00000	73	0.00000	102	0.00000	85	0.00000
Pectobacterium atrosepticum	29471	S	107	0.00000	108	0.00000	89	0.00000	73	0.00000	80	0.00000	69	0.00000
Pectobacterium polaris	2042057	S	65	0.00000	67	0.00000	51	0.00000	32	0.00000	71	0.00000	55	0.00000
Pectobacterium wasabiae	55208	S	56	0.00000	61	0.00000	58	0.00000	21	0.00000	68	0.00000	26	0.00000
Sodalis glossinidius	63612	S	280	0.00001	156	0.00000	77	0.00000	113	0.00000	153	0.00000	183	0.00000
Sodalis praecaptivus	1239307	S	160	0.00000	108	0.00000	139	0.00000	71	0.00000	109	0.00000	106	0.00000
Candidatus Sodalis pierantonius	1486991	S	159	0.00000	98	0.00000	39	0.00000	39	0.00000	125	0.00000	90	0.00000
Sodalis endosymbiont of Henestaris halophilus	1929246	S	29	0.00000	0	0.00000	23	0.00000	21	0.00000	20	0.00000	20	0.00000
Brenneria goodwinii	1109412	S	360	0.00001	222	0.00001	284	0.00001	265	0.00001	313	0.00001	255	0.00001
Brenneria rubrifaciens	55213	S	226	0.00000	148	0.00000	56	0.00000	138	0.00000	170	0.00000	121	0.00000
Lonsdalea britannica	1082704	S	176	0.00000	106	0.00000	72	0.00000	60	0.00000	118	0.00000	130	0.00000
Pantoea vagans	470934	S	308	0.00001	284	0.00001	208	0.00000	213	0.00001	377	0.00001	217	0.00001
Pantoea alhagi	1891675	S	221	0.00000	51	0.00000	141	0.00000	67	0.00000	103	0.00000	133	0.00000
Pantoea ananatis	553	S	216	0.00000	176	0.00000	131	0.00000	131	0.00000	159	0.00000	156	0.00000
Pantoea agglomerans	549	S	216	0.00000	155	0.00000	106	0.00000	125	0.00000	159	0.00000	150	0.00000
Pantoea rwandensis	1076550	S	184	0.00000	195	0.00001	236	0.00000	96	0.00000	125	0.00000	135	0.00000
Pantoea sp. At-9b	592316	S	118	0.00000	84	0.00000	48	0.00000	68	0.00000	88	0.00000	99	0.00000
Pantoea stewartii	66269	S	100	0.00000	41	0.00000	134	0.00000	51	0.00000	92	0.00000	72	0.00000
Pantoea sp. SO10	2575375	S	94	0.00000	44	0.00000	53	0.00000	41	0.00000	98	0.00000	59	0.00000
Pantoea sp. PSNIH1	1484158	S	101	0.00000	112	0.00000	70	0.00000	51	0.00000	74	0.00000	70	0.00000
Pantoea sp. PSNIH2	1484157	S	196	0.00000	108	0.00000	0	0.00000	128	0.00000	156	0.00000	174	0.00000
Candidatus Pantoea carbekii	1235990	S	12	0.00000	16	0.00000	14	0.00000	18	0.00000	39	0.00000	13	0.00000
Erwinia gerundensis	1619313	S	185	0.00000	123	0.00000	119	0.00000	124	0.00000	163	0.00000	118	0.00000
Erwinia tasmaniensis	338565	S	168	0.00000	133	0.00000	52	0.00000	84	0.00000	146	0.00000	125	0.00000
Erwinia persicina	55211	S	147	0.00000	111	0.00000	108	0.00000	79	0.00000	165	0.00000	120	0.00000
Erwinia amylovora	552	S	78	0.00000	66	0.00000	54	0.00000	38	0.00000	92	0.00000	66	0.00000
Erwinia billingiae	182337	S	147	0.00000	137	0.00000	39	0.00000	146	0.00000	88	0.00000	124	0.00000
Erwinia sp. QL-Z3	2547962	S	128	0.00000	91	0.00000	0	0.00000	0	0.00000	162	0.00000	86	0.00000
Erwinia pyrifoliae	79967	S	36	0.00000	0	0.00000	126	0.00000	0	0.00000	0	0.00000	30	0.00000
Erwinia sp. Ejp617	215689	S	37	0.00000	0	0.00000	28	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Erwinia haradaeae	1922217	S	16	0.00000	44	0.00000	12	0.00000	16	0.00000	41	0.00000	0	0.00000
Buchnera aphidicola	9	S	250	0.00000	170	0.00000	54	0.00000	203	0.00001	326	0.00001	195	0.00001
Mixta gaviniae	665914	S	201	0.00000	131	0.00000	155	0.00000	118	0.00000	198	0.00000	116	0.00000
Mixta calida	665913	S	127	0.00000	73	0.00000	0	0.00000	63	0.00000	115	0.00000	79	0.00000
Tatumella ptyseos	82987	S	60	0.00000	108	0.00000	40	0.00000	48	0.00000	62	0.00000	49	0.00000
Tatumella citrea	53336	S	34	0.00000	32	0.00000	38	0.00000	30	0.00000	43	0.00000	40	0.00000
Wigglesworthia glossinidia	51229	S	20	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000
Providencia rettgeri	587	S	175	0.00000	93	0.00000	100	0.00000	93	0.00000	297	0.00001	90	0.00000
Providencia stuartii	588	S	159	0.00000	89	0.00000	73	0.00000	58	0.00000	201	0.00000	70	0.00000
Providencia heimbachae	333962	S	88	0.00000	60	0.00000	41	0.00000	133	0.00000	87	0.00000	83	0.00000
Providencia sneebia	516075	S	77	0.00000	11	0.00000	46	0.00000	21	0.00000	70	0.00000	21	0.00000
Providencia alcalifaciens	126385	S	64	0.00000	70	0.00000	50	0.00000	42	0.00000	78	0.00000	45	0.00000
Providencia rustigianii	158850	S	61	0.00000	79	0.00000	54	0.00000	71	0.00000	99	0.00000	77	0.00000
Providencia sp. WCHPr000369	2027290	S	55	0.00000	55	0.00000	53	0.00000	42	0.00000	62	0.00000	36	0.00000
Xenorhabdus doucetiae	351671	S	148	0.00000	49	0.00000	28	0.00000	69	0.00000	96	0.00000	61	0.00000
Xenorhabdus bovienii	40576	S	144	0.00000	95	0.00000	110	0.00000	47	0.00000	159	0.00000	81	0.00000
Xenorhabdus hominickii	351679	S	119	0.00000	50	0.00000	44	0.00000	46	0.00000	116	0.00000	58	0.00000
Xenorhabdus nematophila	628	S	76	0.00000	23	0.00000	125	0.00000	24	0.00000	48	0.00000	53	0.00000
Xenorhabdus poinarii	40577	S	59	0.00000	26	0.00000	24	0.00000	17	0.00000	72	0.00000	21	0.00000
Photorhabdus asymbiotica	291112	S	131	0.00000	68	0.00000	29	0.00000	73	0.00000	132	0.00000	60	0.00000
Photorhabdus laumondii	2218628	S	114	0.00000	50	0.00000	76	0.00000	57	0.00000	139	0.00000	62	0.00000
Photorhabdus thracensis	230089	S	78	0.00000	54	0.00000	31	0.00000	37	0.00000	85	0.00000	24	0.00000
Morganella morganii	582	S	286	0.00001	237	0.00001	94	0.00000	176	0.00000	232	0.00000	241	0.00001
Proteus mirabilis	584	S	116	0.00000	68	0.00000	111	0.00000	70	0.00000	245	0.00001	56	0.00000
Proteus vulgaris	585	S	100	0.00000	42	0.00000	83	0.00000	30	0.00000	95	0.00000	41	0.00000
Proteus hauseri	183417	S	28	0.00000	18	0.00000	38	0.00000	0	0.00000	36	0.00000	0	0.00000
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	77	0.00000	42	0.00000	0	0.00000	21	0.00000	53	0.00000	48	0.00000
Arsenophonus nasoniae	638	S	67	0.00000	79	0.00000	19	0.00000	91	0.00000	110	0.00000	46	0.00000
Candidatus Arsenophonus lipoptenae	634113	S	28	0.00000	20	0.00000	0	0.00000	0	0.00000	44	0.00000	16	0.00000
Edwardsiella tarda	636	S	693	0.00001	394	0.00001	366	0.00001	463	0.00001	574	0.00001	416	0.00001
Edwardsiella hoshinae	93378	S	222	0.00000	157	0.00000	272	0.00001	102	0.00000	179	0.00000	131	0.00000
Edwardsiella ictaluri	67780	S	70	0.00000	36	0.00000	17	0.00000	40	0.00000	63	0.00000	42	0.00000
Hafnia paralvei	546367	S	59	0.00000	42	0.00000	57	0.00000	50	0.00000	56	0.00000	64	0.00000
Hafnia alvei	569	S	94	0.00000	73	0.00000	75	0.00000	87	0.00000	110	0.00000	46	0.00000
Obesumbacterium proteus	82983	S	56	0.00000	60	0.00000	64	0.00000	27	0.00000	53	0.00000	49	0.00000
Phytobacter ursingii	1972431	S	466	0.00001	81	0.00000	168	0.00000	126	0.00000	185	0.00000	208	0.00001
Phytobacter sp. SCO41	1756993	S	465	0.00001	315	0.00001	0	0.00000	114	0.00000	251	0.00001	203	0.00001
Plesiomonas shigelloides	703	S	161	0.00000	142	0.00000	74	0.00000	98	0.00000	193	0.00000	148	0.00000
Pragia fontium	82985	S	105	0.00000	86	0.00000	83	0.00000	65	0.00000	180	0.00000	75	0.00000
Pragia sp. CF-458	2498113	S	50	0.00000	45	0.00000	32	0.00000	36	0.00000	52	0.00000	51	0.00000
Leminorella richardii	158841	S	145	0.00000	107	0.00000	71	0.00000	93	0.00000	137	0.00000	109	0.00000
Xanthomonas citri	346	S	6941	0.00013	6941	0.00019	5019	0.00009	4078	0.00011	6616	0.00014	5773	0.00015
Xanthomonas vesicatoria	56460	S	1552	0.00003	229	0.00001	97	0.00000	561	0.00001	485	0.00001	811	0.00002
Xanthomonas campestris	339	S	420	0.00001	285	0.00001	198	0.00000	229	0.00001	283	0.00001	292	0.00001
Xanthomonas oryzae	347	S	407	0.00001	244	0.00001	353	0.00001	157	0.00000	239	0.00001	253	0.00001
Xanthomonas sacchari	56458	S	170	0.00000	186	0.00000	131	0.00000	134	0.00000	172	0.00000	107	0.00000
Xanthomonas translucens	343	S	169	0.00000	116	0.00000	229	0.00000	98	0.00000	163	0.00000	93	0.00000
Xanthomonas albilineans	29447	S	136	0.00000	117	0.00000	141	0.00000	96	0.00000	100	0.00000	95	0.00000
Xanthomonas cassavae	56450	S	111	0.00000	54	0.00000	101	0.00000	73	0.00000	86	0.00000	75	0.00000
Xanthomonas fragariae	48664	S	94	0.00000	68	0.00000	76	0.00000	47	0.00000	134	0.00000	48	0.00000
Xanthomonas arboricola	56448	S	63	0.00000	44	0.00000	117	0.00000	32	0.00000	58	0.00000	45	0.00000
Xanthomonas hortorum	56454	S	24	0.00000	0	0.00000	55	0.00000	0	0.00000	0	0.00000	11	0.00000
Xanthomonas vasicola	56459	S	21	0.00000	0	0.00000	15	0.00000	12	0.00000	0	0.00000	16	0.00000
Xanthomonas phaseoli	1985254	S	19	0.00000	14	0.00000	13	0.00000	18	0.00000	0	0.00000	19	0.00000
Xanthomonas perforans	442694	S	15	0.00000	0	0.00000	13	0.00000	0	0.00000	16	0.00000	0	0.00000
Stenotrophomonas maltophilia	40324	S	1786	0.00003	1021	0.00003	935	0.00002	991	0.00003	1225	0.00003	1280	0.00003
Stenotrophomonas sp. ZAC14A_NAIMI4_1	2072412	S	200	0.00000	192	0.00001	269	0.00001	114	0.00000	124	0.00000	108	0.00000
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	43	0.00000	14	0.00000	253	0.00000	28	0.00000	32	0.00000	22	0.00000
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	39	0.00000	51	0.00000	40	0.00000	68	0.00000	60	0.00000	31	0.00000
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	69	0.00000	86	0.00000	0	0.00000	56	0.00000	39	0.00000	107	0.00000
Stenotrophomonas sp. YAU14D1_LEIMI4_1	2072407	S	30	0.00000	22	0.00000	166	0.00000	0	0.00000	45	0.00000	33	0.00000
Stenotrophomonas acidaminiphila	128780	S	249	0.00000	156	0.00000	305	0.00001	100	0.00000	182	0.00000	181	0.00000
Stenotrophomonas rhizophila	216778	S	242	0.00000	191	0.00001	331	0.00001	137	0.00000	173	0.00000	207	0.00001
Stenotrophomonas sp. WZN-1	2005046	S	219	0.00000	220	0.00001	18	0.00000	91	0.00000	109	0.00000	141	0.00000
Stenotrophomonas sp. LM091	1904944	S	80	0.00000	55	0.00000	162	0.00000	44	0.00000	113	0.00000	101	0.00000
Stenotrophomonas sp. G4	2303750	S	63	0.00000	48	0.00000	122	0.00000	30	0.00000	16	0.00000	72	0.00000
Stenotrophomonas sp. ASS1	2282124	S	39	0.00000	32	0.00000	0	0.00000	0	0.00000	34	0.00000	51	0.00000
Stenotrophomonas sp. MYb57	1827305	S	56	0.00000	0	0.00000	0	0.00000	0	0.00000	39	0.00000	44	0.00000
Stenotrophomonas sp. Pemsol	2040586	S	43	0.00000	60	0.00000	98	0.00000	35	0.00000	115	0.00000	0	0.00000
Lysobacter enzymogenes	69	S	492	0.00001	436	0.00001	506	0.00001	289	0.00001	372	0.00001	382	0.00001
Lysobacter antibioticus	84531	S	259	0.00000	326	0.00001	143	0.00000	191	0.00000	191	0.00000	318	0.00001
Lysobacter sp. TY2-98	2290922	S	224	0.00000	201	0.00001	116	0.00000	99	0.00000	147	0.00000	186	0.00000
Lysobacter capsici	435897	S	189	0.00000	133	0.00000	187	0.00000	96	0.00000	113	0.00000	120	0.00000
